id,geometry
446,"POLYGON ((-87.58237388089435 41.78767745481104, -87.59069342046701 41.78287416639924, -87.59069342046701 41.77326758957562, -87.58237388089435 41.76846430116382, -87.5740543413217 41.77326758957562, -87.5740543413217 41.78287416639924, -87.58237388089435 41.78767745481104))"
447,"POLYGON ((-87.56573480174904 41.78767745481104, -87.5740543413217 41.78287416639924, -87.5740543413217 41.77326758957562, -87.56573480174904 41.76846430116382, -87.55741526217639 41.77326758957562, -87.55741526217639 41.78287416639924, -87.56573480174904 41.78767745481104))"
448,"POLYGON ((-87.54909572260374 41.78767745481104, -87.55741526217639 41.78287416639924, -87.55741526217639 41.77326758957562, -87.54909572260374 41.76846430116382, -87.54077618303108 41.77326758957562, -87.54077618303108 41.78287416639924, -87.54909572260374 41.78767745481104))"
449,"POLYGON ((-87.53245664345843 41.78767745481104, -87.54077618303108 41.78287416639924, -87.54077618303108 41.77326758957562, -87.53245664345843 41.76846430116382, -87.52413710388578 41.77326758957562, -87.52413710388578 41.78287416639924, -87.53245664345843 41.78767745481104))"
450,"POLYGON ((-87.94011408251845 41.77326758957562, -87.9484336220911 41.76846430116382, -87.9484336220911 41.75885772434021, -87.94011408251845 41.75405443592841, -87.9317945429458 41.75885772434021, -87.9317945429458 41.76846430116382, -87.94011408251845 41.77326758957562))"
451,"POLYGON ((-87.92347500337314 41.77326758957562, -87.9317945429458 41.76846430116382, -87.9317945429458 41.75885772434021, -87.92347500337314 41.75405443592841, -87.91515546380049 41.75885772434021, -87.91515546380049 41.76846430116382, -87.92347500337314 41.77326758957562))"
452,"POLYGON ((-87.90683592422783 41.77326758957562, -87.91515546380049 41.76846430116382, -87.91515546380049 41.75885772434021, -87.90683592422783 41.75405443592841, -87.89851638465518 41.75885772434021, -87.89851638465518 41.76846430116382, -87.90683592422783 41.77326758957562))"
453,"POLYGON ((-87.89019684508253 41.77326758957562, -87.89851638465518 41.76846430116382, -87.89851638465518 41.75885772434021, -87.89019684508253 41.75405443592841, -87.88187730550987 41.75885772434021, -87.88187730550987 41.76846430116382, -87.89019684508253 41.77326758957562))"
454,"POLYGON ((-87.87355776593722 41.77326758957562, -87.88187730550987 41.76846430116382, -87.88187730550987 41.75885772434021, -87.87355776593722 41.75405443592841, -87.86523822636457 41.75885772434021, -87.86523822636457 41.76846430116382, -87.87355776593722 41.77326758957562))"
455,"POLYGON ((-87.85691868679191 41.77326758957562, -87.86523822636457 41.76846430116382, -87.86523822636457 41.75885772434021, -87.85691868679191 41.75405443592841, -87.84859914721926 41.75885772434021, -87.84859914721926 41.76846430116382, -87.85691868679191 41.77326758957562))"
456,"POLYGON ((-87.84027960764661 41.77326758957562, -87.84859914721926 41.76846430116382, -87.84859914721926 41.75885772434021, -87.84027960764661 41.75405443592841, -87.83196006807395 41.75885772434021, -87.83196006807395 41.76846430116382, -87.84027960764661 41.77326758957562))"
457,"POLYGON ((-87.8236405285013 41.77326758957562, -87.83196006807395 41.76846430116382, -87.83196006807395 41.75885772434021, -87.8236405285013 41.75405443592841, -87.81532098892865 41.75885772434021, -87.81532098892865 41.76846430116382, -87.8236405285013 41.77326758957562))"
458,"POLYGON ((-87.80700144935599 41.77326758957562, -87.81532098892865 41.76846430116382, -87.81532098892865 41.75885772434021, -87.80700144935599 41.75405443592841, -87.79868190978334 41.75885772434021, -87.79868190978334 41.76846430116382, -87.80700144935599 41.77326758957562))"
459,"POLYGON ((-87.79036237021069 41.77326758957562, -87.79868190978334 41.76846430116382, -87.79868190978334 41.75885772434021, -87.79036237021069 41.75405443592841, -87.78204283063803 41.75885772434021, -87.78204283063803 41.76846430116382, -87.79036237021069 41.77326758957562))"
460,"POLYGON ((-87.77372329106538 41.77326758957562, -87.78204283063803 41.76846430116382, -87.78204283063803 41.75885772434021, -87.77372329106538 41.75405443592841, -87.76540375149273 41.75885772434021, -87.76540375149273 41.76846430116382, -87.77372329106538 41.77326758957562))"
461,"POLYGON ((-87.75708421192007 41.77326758957562, -87.76540375149273 41.76846430116382, -87.76540375149273 41.75885772434021, -87.75708421192007 41.75405443592841, -87.74876467234742 41.75885772434021, -87.74876467234742 41.76846430116382, -87.75708421192007 41.77326758957562))"
462,"POLYGON ((-87.74044513277477 41.77326758957562, -87.74876467234742 41.76846430116382, -87.74876467234742 41.75885772434021, -87.74044513277477 41.75405443592841, -87.73212559320211 41.75885772434021, -87.73212559320211 41.76846430116382, -87.74044513277477 41.77326758957562))"
463,"POLYGON ((-87.72380605362946 41.77326758957562, -87.73212559320211 41.76846430116382, -87.73212559320211 41.75885772434021, -87.72380605362946 41.75405443592841, -87.71548651405681 41.75885772434021, -87.71548651405681 41.76846430116382, -87.72380605362946 41.77326758957562))"
464,"POLYGON ((-87.70716697448415 41.77326758957562, -87.71548651405681 41.76846430116382, -87.71548651405681 41.75885772434021, -87.70716697448415 41.75405443592841, -87.6988474349115 41.75885772434021, -87.6988474349115 41.76846430116382, -87.70716697448415 41.77326758957562))"
465,"POLYGON ((-87.69052789533885 41.77326758957562, -87.6988474349115 41.76846430116382, -87.6988474349115 41.75885772434021, -87.69052789533885 41.75405443592841, -87.68220835576619 41.75885772434021, -87.68220835576619 41.76846430116382, -87.69052789533885 41.77326758957562))"
466,"POLYGON ((-87.67388881619354 41.77326758957562, -87.68220835576619 41.76846430116382, -87.68220835576619 41.75885772434021, -87.67388881619354 41.75405443592841, -87.66556927662089 41.75885772434021, -87.66556927662089 41.76846430116382, -87.67388881619354 41.77326758957562))"
467,"POLYGON ((-87.65724973704823 41.77326758957562, -87.66556927662089 41.76846430116382, -87.66556927662089 41.75885772434021, -87.65724973704823 41.75405443592841, -87.64893019747558 41.75885772434021, -87.64893019747558 41.76846430116382, -87.65724973704823 41.77326758957562))"
468,"POLYGON ((-87.64061065790293 41.77326758957562, -87.64893019747558 41.76846430116382, -87.64893019747558 41.75885772434021, -87.64061065790293 41.75405443592841, -87.63229111833027 41.75885772434021, -87.63229111833027 41.76846430116382, -87.64061065790293 41.77326758957562))"
469,"POLYGON ((-87.62397157875762 41.77326758957562, -87.63229111833027 41.76846430116382, -87.63229111833027 41.75885772434021, -87.62397157875762 41.75405443592841, -87.61565203918497 41.75885772434021, -87.61565203918497 41.76846430116382, -87.62397157875762 41.77326758957562))"
470,"POLYGON ((-87.60733249961231 41.77326758957562, -87.61565203918497 41.76846430116382, -87.61565203918497 41.75885772434021, -87.60733249961231 41.75405443592841, -87.59901296003966 41.75885772434021, -87.59901296003966 41.76846430116382, -87.60733249961231 41.77326758957562))"
471,"POLYGON ((-87.59069342046701 41.77326758957562, -87.59901296003966 41.76846430116382, -87.59901296003966 41.75885772434021, -87.59069342046701 41.75405443592841, -87.58237388089435 41.75885772434021, -87.58237388089435 41.76846430116382, -87.59069342046701 41.77326758957562))"
472,"POLYGON ((-87.5740543413217 41.77326758957562, -87.58237388089435 41.76846430116382, -87.58237388089435 41.75885772434021, -87.5740543413217 41.75405443592841, -87.56573480174904 41.75885772434021, -87.56573480174904 41.76846430116382, -87.5740543413217 41.77326758957562))"
473,"POLYGON ((-87.55741526217639 41.77326758957562, -87.56573480174904 41.76846430116382, -87.56573480174904 41.75885772434021, -87.55741526217639 41.75405443592841, -87.54909572260374 41.75885772434021, -87.54909572260374 41.76846430116382, -87.55741526217639 41.77326758957562))"
474,"POLYGON ((-87.54077618303108 41.77326758957562, -87.54909572260374 41.76846430116382, -87.54909572260374 41.75885772434021, -87.54077618303108 41.75405443592841, -87.53245664345843 41.75885772434021, -87.53245664345843 41.76846430116382, -87.54077618303108 41.77326758957562))"
475,"POLYGON ((-87.9317945429458 41.75885772434022, -87.94011408251845 41.75405443592842, -87.94011408251845 41.7444478591048, -87.9317945429458 41.739644570693, -87.92347500337314 41.7444478591048, -87.92347500337314 41.75405443592842, -87.9317945429458 41.75885772434022))"
476,"POLYGON ((-87.91515546380049 41.75885772434022, -87.92347500337314 41.75405443592842, -87.92347500337314 41.7444478591048, -87.91515546380049 41.739644570693, -87.90683592422783 41.7444478591048, -87.90683592422783 41.75405443592842, -87.91515546380049 41.75885772434022))"
477,"POLYGON ((-87.89851638465518 41.75885772434022, -87.90683592422783 41.75405443592842, -87.90683592422783 41.7444478591048, -87.89851638465518 41.739644570693, -87.89019684508253 41.7444478591048, -87.89019684508253 41.75405443592842, -87.89851638465518 41.75885772434022))"
478,"POLYGON ((-87.88187730550987 41.75885772434022, -87.89019684508253 41.75405443592842, -87.89019684508253 41.7444478591048, -87.88187730550987 41.739644570693, -87.87355776593722 41.7444478591048, -87.87355776593722 41.75405443592842, -87.88187730550987 41.75885772434022))"
479,"POLYGON ((-87.86523822636457 41.75885772434022, -87.87355776593722 41.75405443592842, -87.87355776593722 41.7444478591048, -87.86523822636457 41.739644570693, -87.85691868679191 41.7444478591048, -87.85691868679191 41.75405443592842, -87.86523822636457 41.75885772434022))"
480,"POLYGON ((-87.84859914721926 41.75885772434022, -87.85691868679191 41.75405443592842, -87.85691868679191 41.7444478591048, -87.84859914721926 41.739644570693, -87.84027960764661 41.7444478591048, -87.84027960764661 41.75405443592842, -87.84859914721926 41.75885772434022))"
481,"POLYGON ((-87.83196006807395 41.75885772434022, -87.84027960764661 41.75405443592842, -87.84027960764661 41.7444478591048, -87.83196006807395 41.739644570693, -87.8236405285013 41.7444478591048, -87.8236405285013 41.75405443592842, -87.83196006807395 41.75885772434022))"
482,"POLYGON ((-87.81532098892865 41.75885772434022, -87.8236405285013 41.75405443592842, -87.8236405285013 41.7444478591048, -87.81532098892865 41.739644570693, -87.80700144935599 41.7444478591048, -87.80700144935599 41.75405443592842, -87.81532098892865 41.75885772434022))"
483,"POLYGON ((-87.79868190978334 41.75885772434022, -87.80700144935599 41.75405443592842, -87.80700144935599 41.7444478591048, -87.79868190978334 41.739644570693, -87.79036237021069 41.7444478591048, -87.79036237021069 41.75405443592842, -87.79868190978334 41.75885772434022))"
484,"POLYGON ((-87.78204283063803 41.75885772434022, -87.79036237021069 41.75405443592842, -87.79036237021069 41.7444478591048, -87.78204283063803 41.739644570693, -87.77372329106538 41.7444478591048, -87.77372329106538 41.75405443592842, -87.78204283063803 41.75885772434022))"
485,"POLYGON ((-87.76540375149273 41.75885772434022, -87.77372329106538 41.75405443592842, -87.77372329106538 41.7444478591048, -87.76540375149273 41.739644570693, -87.75708421192007 41.7444478591048, -87.75708421192007 41.75405443592842, -87.76540375149273 41.75885772434022))"
486,"POLYGON ((-87.74876467234742 41.75885772434022, -87.75708421192007 41.75405443592842, -87.75708421192007 41.7444478591048, -87.74876467234742 41.739644570693, -87.74044513277477 41.7444478591048, -87.74044513277477 41.75405443592842, -87.74876467234742 41.75885772434022))"
487,"POLYGON ((-87.73212559320211 41.75885772434022, -87.74044513277477 41.75405443592842, -87.74044513277477 41.7444478591048, -87.73212559320211 41.739644570693, -87.72380605362946 41.7444478591048, -87.72380605362946 41.75405443592842, -87.73212559320211 41.75885772434022))"
488,"POLYGON ((-87.71548651405681 41.75885772434022, -87.72380605362946 41.75405443592842, -87.72380605362946 41.7444478591048, -87.71548651405681 41.739644570693, -87.70716697448415 41.7444478591048, -87.70716697448415 41.75405443592842, -87.71548651405681 41.75885772434022))"
489,"POLYGON ((-87.6988474349115 41.75885772434022, -87.70716697448415 41.75405443592842, -87.70716697448415 41.7444478591048, -87.6988474349115 41.739644570693, -87.69052789533885 41.7444478591048, -87.69052789533885 41.75405443592842, -87.6988474349115 41.75885772434022))"
490,"POLYGON ((-87.68220835576619 41.75885772434022, -87.69052789533885 41.75405443592842, -87.69052789533885 41.7444478591048, -87.68220835576619 41.739644570693, -87.67388881619354 41.7444478591048, -87.67388881619354 41.75405443592842, -87.68220835576619 41.75885772434022))"
491,"POLYGON ((-87.66556927662089 41.75885772434022, -87.67388881619354 41.75405443592842, -87.67388881619354 41.7444478591048, -87.66556927662089 41.739644570693, -87.65724973704823 41.7444478591048, -87.65724973704823 41.75405443592842, -87.66556927662089 41.75885772434022))"
492,"POLYGON ((-87.64893019747558 41.75885772434022, -87.65724973704823 41.75405443592842, -87.65724973704823 41.7444478591048, -87.64893019747558 41.739644570693, -87.64061065790293 41.7444478591048, -87.64061065790293 41.75405443592842, -87.64893019747558 41.75885772434022))"
493,"POLYGON ((-87.63229111833027 41.75885772434022, -87.64061065790293 41.75405443592842, -87.64061065790293 41.7444478591048, -87.63229111833027 41.739644570693, -87.62397157875762 41.7444478591048, -87.62397157875762 41.75405443592842, -87.63229111833027 41.75885772434022))"
494,"POLYGON ((-87.61565203918497 41.75885772434022, -87.62397157875762 41.75405443592842, -87.62397157875762 41.7444478591048, -87.61565203918497 41.739644570693, -87.60733249961231 41.7444478591048, -87.60733249961231 41.75405443592842, -87.61565203918497 41.75885772434022))"
495,"POLYGON ((-87.59901296003966 41.75885772434022, -87.60733249961231 41.75405443592842, -87.60733249961231 41.7444478591048, -87.59901296003966 41.739644570693, -87.59069342046701 41.7444478591048, -87.59069342046701 41.75405443592842, -87.59901296003966 41.75885772434022))"
496,"POLYGON ((-87.58237388089435 41.75885772434022, -87.59069342046701 41.75405443592842, -87.59069342046701 41.7444478591048, -87.58237388089435 41.739644570693, -87.5740543413217 41.7444478591048, -87.5740543413217 41.75405443592842, -87.58237388089435 41.75885772434022))"
497,"POLYGON ((-87.56573480174904 41.75885772434022, -87.5740543413217 41.75405443592842, -87.5740543413217 41.7444478591048, -87.56573480174904 41.739644570693, -87.55741526217639 41.7444478591048, -87.55741526217639 41.75405443592842, -87.56573480174904 41.75885772434022))"
498,"POLYGON ((-87.54909572260374 41.75885772434022, -87.55741526217639 41.75405443592842, -87.55741526217639 41.7444478591048, -87.54909572260374 41.739644570693, -87.54077618303108 41.7444478591048, -87.54077618303108 41.75405443592842, -87.54909572260374 41.75885772434022))"
499,"POLYGON ((-87.53245664345843 41.75885772434022, -87.54077618303108 41.75405443592842, -87.54077618303108 41.7444478591048, -87.53245664345843 41.739644570693, -87.52413710388578 41.7444478591048, -87.52413710388578 41.75405443592842, -87.53245664345843 41.75885772434022))"
